timestamp,open,high,low,close,volume
2026-03-23 04:04:00,245.92,246.02,245.92,246.02,621
2026-03-23 04:05:00,246.05,246.07,245.87,246.06,2548
2026-03-23 04:07:00,246.06,246.12,246.06,246.12,800
2026-03-23 04:08:00,246.1,246.1,246.1,246.1,100
2026-03-23 04:09:00,246.13,246.14,246.13,246.13,903
2026-03-23 04:10:00,245.99,246.01,245.72,245.83,708
2026-03-23 04:11:00,245.83,245.83,245.71,245.82,1150
2026-03-23 04:12:00,245.91,246.37,245.91,246.37,1113
2026-03-23 04:13:00,246.29,246.75,246.13,246.73,2344
2026-03-23 04:14:00,246.94,247.02,246.94,247.01,1420
2026-03-23 04:15:00,247.12,247.12,247,247,1117
2026-03-23 04:16:00,247,247,246.9,246.9,302
2026-03-23 04:17:00,246.45,246.45,246.45,246.45,219
2026-03-23 04:18:00,246.75,246.75,246.5,246.5,315
2026-03-23 04:19:00,246.36,246.36,246.36,246.36,316
2026-03-23 04:20:00,246.88,246.89,246.88,246.89,200
2026-03-23 04:26:00,246.88,246.88,246.88,246.88,300
2026-03-23 04:30:00,246.8,246.82,246.8,246.82,661
2026-03-23 04:31:00,247.06,247.22,247.06,247.22,300
2026-03-23 04:32:00,247.12,247.12,247.12,247.12,100
2026-03-23 04:35:00,247.01,247.02,247.01,247.02,1297
2026-03-23 04:36:00,247.12,247.12,247.12,247.12,117
2026-03-23 04:37:00,247.04,247.04,247.01,247.01,918
2026-03-23 04:38:00,247.01,247.02,247.01,247.02,399
2026-03-23 04:39:00,247.08,247.08,247.08,247.08,240
2026-03-23 04:40:00,247.12,247.31,247.12,247.31,529
2026-03-23 04:41:00,247.49,247.5,247.49,247.5,750
2026-03-23 04:42:00,247.47,247.57,247.47,247.57,325
2026-03-23 04:43:00,247.32,247.32,247.31,247.31,200
2026-03-23 04:45:00,247.21,247.48,247.21,247.48,1205
2026-03-23 04:46:00,247.64,247.64,247.64,247.64,200
2026-03-23 04:48:00,247.64,247.64,247.64,247.64,112
2026-03-23 04:50:00,247.41,247.41,247.41,247.41,331
2026-03-23 04:51:00,247.51,247.51,247.51,247.51,100
2026-03-23 04:52:00,247.52,247.56,247.52,247.56,200
2026-03-23 04:53:00,247.64,247.64,247.64,247.64,198
2026-03-23 04:55:00,247.59,247.59,247.5,247.5,1567
2026-03-23 04:56:00,247.39,247.39,247.39,247.39,250
2026-03-23 04:57:00,247.39,247.39,247.39,247.39,160
2026-03-23 04:58:00,247.64,247.64,247.64,247.64,100
2026-03-23 05:00:00,247.53,247.53,247.37,247.45,1000
2026-03-23 05:02:00,247.36,247.37,247.36,247.37,200
2026-03-23 05:03:00,247.37,247.37,247.37,247.37,200
2026-03-23 05:04:00,247.47,247.47,247.37,247.4,858
2026-03-23 05:05:00,247.35,247.35,247.25,247.25,541
2026-03-23 05:06:00,247.49,247.49,247.49,247.49,157
2026-03-23 05:09:00,247.45,247.51,247.45,247.51,200
2026-03-23 05:10:00,247.66,247.66,247.66,247.66,100
2026-03-23 05:14:00,247.49,247.5,247.49,247.5,210
2026-03-23 05:16:00,247.5,247.5,247.5,247.5,200
2026-03-23 05:20:00,247.84,247.86,247.84,247.86,201
2026-03-23 05:21:00,247.74,247.74,247.74,247.74,100
2026-03-23 05:24:00,247.72,247.72,247.7,247.7,600
2026-03-23 05:25:00,247.72,247.72,247.72,247.72,100
2026-03-23 05:26:00,247.72,247.72,247.72,247.72,125
2026-03-23 05:27:00,247.72,247.81,247.72,247.81,300
2026-03-23 05:31:00,247.8,247.8,247.8,247.8,449
2026-03-23 05:33:00,247.78,247.78,247.74,247.75,550
2026-03-23 05:34:00,247.72,247.75,247.26,247.26,3949
2026-03-23 05:35:00,247.19,247.2,247.07,247.07,643
2026-03-23 05:36:00,247.07,247.07,247.07,247.07,170
2026-03-23 05:37:00,247.1,247.1,247.04,247.04,363
2026-03-23 05:38:00,247.06,247.09,247.02,247.06,1327
2026-03-23 05:39:00,247.17,247.2,247.17,247.17,506
2026-03-23 05:40:00,247.01,247.01,247,247.01,1014
2026-03-23 05:41:00,247.15,247.2,247.15,247.19,1302
2026-03-23 05:42:00,247.2,247.26,247.2,247.26,691
2026-03-23 05:43:00,247.04,247.08,247.03,247.08,540
2026-03-23 05:44:00,247.05,247.05,247.05,247.05,137
2026-03-23 05:47:00,247.29,247.29,247.29,247.29,100
2026-03-23 05:48:00,247.26,247.26,247.26,247.26,100
2026-03-23 05:51:00,247.15,247.15,247.15,247.15,100
2026-03-23 05:52:00,247.14,247.14,247.14,247.14,100
2026-03-23 05:55:00,247.04,247.05,247.04,247.05,200
2026-03-23 05:59:00,247.25,247.41,247.25,247.41,2390
2026-03-23 06:00:00,247.22,247.22,247.22,247.22,100
2026-03-23 06:02:00,247.2,247.2,247.2,247.2,100
2026-03-23 06:07:00,247.3,247.3,247.3,247.3,310
2026-03-23 06:09:00,247.5,247.5,247.37,247.37,391
2026-03-23 06:11:00,247.51,247.6,247.5,247.59,774
2026-03-23 06:12:00,247.7,247.7,247.65,247.65,619
2026-03-23 06:13:00,247.59,247.63,247.59,247.63,250
2026-03-23 06:14:00,247.58,247.58,247.5,247.5,400
2026-03-23 06:16:00,247.51,247.59,247.5,247.59,569
2026-03-23 06:17:00,247.65,247.66,247.64,247.65,1639
2026-03-23 06:18:00,247.75,247.75,247.65,247.75,740
2026-03-23 06:19:00,247.65,247.65,247.65,247.65,119
2026-03-23 06:20:00,247.51,247.54,247.5,247.54,617
2026-03-23 06:21:00,247.5,247.5,247.5,247.5,720
2026-03-23 06:22:00,247.5,247.5,247.5,247.5,1125
2026-03-23 06:23:00,247.21,247.21,247.19,247.19,326
2026-03-23 06:24:00,247.38,247.5,247.38,247.5,3411
2026-03-23 06:25:00,247.48,247.49,247.48,247.49,955
2026-03-23 06:26:00,247.3,247.3,247.27,247.27,215
2026-03-23 06:28:00,247.24,247.24,247.24,247.24,121
2026-03-23 06:29:00,247.38,247.38,247.38,247.38,100
2026-03-23 06:32:00,247.39,247.4,247.39,247.4,200
2026-03-23 06:36:00,247.59,247.65,247.59,247.61,727
2026-03-23 06:37:00,247.64,247.64,247.6,247.62,451
2026-03-23 06:39:00,247.23,247.24,247.2,247.2,461
2026-03-23 06:42:00,247.09,247.13,247.09,247.13,207
2026-03-23 06:46:00,247.23,247.25,247.23,247.25,450
2026-03-23 06:47:00,247.19,247.23,247.11,247.19,3252
2026-03-23 06:48:00,247.15,247.15,247.15,247.15,150
2026-03-23 06:49:00,247.17,247.19,247.11,247.11,1296
2026-03-23 06:50:00,247.19,247.75,247.19,247.75,1665
2026-03-23 06:51:00,247.49,247.49,247.49,247.49,150
2026-03-23 06:55:00,247.17,247.17,247.17,247.17,190
